"","1000","500","100","50"
"OSR1",0.158953510222222,0.15822360437037,0.154035816666667,0.149873488888889
"OSR.8",0.159376776615646,0.159860972023809,0.155625831207483,0.144957321428571
"OSR.6",0.162622040433925,0.160907212820513,0.15679282790927,0.114723067061144
"OSR.4",0.165661206770833,0.162542491087963,0.147448203125,0.0701166898148148
"OSR.2",0.166590323106061,0.163951364876033,0.0723056542699724,-0.0128682231404959
"OSR.1",0.166736901625094,0.163915659259259,-0.0369794482237339,-0.0333333333333333
"OSR.05",0.165467710172516,0.135856017767202,-0.0676666666666667,-0.0923333333333333
