"","1000","500","100","50"
"OSR1",0.0910449016111111,0.0902161407407408,0.0821993111111112,0.0193044222222223
"OSR.8",0.0931632302761342,0.0911378492110454,0.0804281385601578,-0.0320804142011834
"OSR.6",0.095464419731405,0.0953499714876034,0.0691539015151516,-0.08367391184573
"OSR.4",0.100342316409465,0.0990885076131688,-0.00800646604938268,-0.146389979423868
"OSR.2",0.107113501190476,0.102471470748299,-0.144158205782313,-0.0916666666666667
"OSR.1",0.108444674305556,0.0766861115740741,-0.100333333333333,-0.0336666666666667
"OSR.05",0.0877906331955923,-0.142058057300275,-0.0623333333333333,-0.033
