"","500","100"
"OSR.2.h.5",-0.0561362288705234,-0.0711578154269973
"OSR.1.h.5",-0.0727340282431418,-0.0513333333333334
"OSR.05.h.5",-0.0993768769370186,-0.0553333333333334
