"","500","100"
"OSR.2.h.5",-0.0417651133884297,-0.0578401446280992
"OSR.1.h.5",-0.0633941708508958,-0.0383333333333334
"OSR.05.h.5",-0.0823854964998034,-0.0353333333333334
