"","1000","500","100","50"
"OSR1",0.034018,0.0336291111111111,0.0336411111111111,0.0688933333333333
"OSR.8",0.0357283333333333,0.0341202380952381,0.038422619047619,0.0628452380952381
"OSR.6",0.0387801282051282,0.0391597435897435,0.0418358974358974,0.0660205128205128
"OSR.4",0.0413288888888889,0.0425244444444444,0.0399069444444444,0.0457944444444444
"OSR.2",0.0456216666666666,0.0443075757575757,0.00891969696969695,-0.0110030303030303
"OSR.1",0.0468231746031746,0.0473279365079365,-0.0542777777777778,-0.042
"OSR.05",0.0496786991869918,0.0303938211382114,-0.0733333333333333,-0.0823333333333333
