"","500","100"
"OSR.2.h.5",-0.0330904980165289,-0.0425198071625345
"OSR.1.h.5",-0.0531391568980699,-0.0366666666666667
"OSR.05.h.5",-0.0537012021806506,-0.0313333333333334
