"","500","100"
"OSR.2.h.5",-0.0348243910192838,-0.0465507823691461
"OSR.1.h.5",-0.0608605895797318,-0.0390000000000001
"OSR.05.h.5",-0.0660225094901191,-0.0366666666666667
