"","500","100"
"OSR.2.h.5",-0.0371384550964187,-0.0370216446280992
"OSR.1.h.5",-0.0565953628301252,-0.0420000000000001
"OSR.05.h.5",-0.0623579161326091,-0.0493333333333334
